"TOA5","10560","CR3000","10560","CR3000.Std.28","CPU:DSI-SO-298394.CR3","31431","flux"
"TIMESTAMP","RECORD","Hs","tau","u_star","Ts_stdev","Ts_Ux_cov","Ts_Uy_cov","Ts_Uz_cov","Ux_stdev","Ux_Uy_cov","Ux_Uz_cov","Uy_stdev","Uy_Uz_cov","Uz_stdev","wnd_spd","rslt_wnd_spd","wnd_dir_sonic","std_wnd_dir","wnd_dir_compass","Ux_Avg","Uy_Avg","Uz_Avg","Ts_Avg","sonic_azimuth","sonic_samples_Tot","diag_sonic_aggregate","no_sonic_head_Tot","no_new_sonic_data_Tot","sonic_amp_l_f_Tot","sonic_amp_h_f_Tot","sonic_sig_lck_f_Tot","sonic_del_T_f_Tot","sonic_aq_sig_f_Tot","sonic_cal_err_f_Tot","Fc_wpl","LE_wpl","Hc","CO2_stdev","CO2_Ux_cov","CO2_Uy_cov","CO2_Uz_cov","H2O_stdev","H2O_Ux_cov","H2O_Uy_cov","H2O_Uz_cov","Tc_stdev","Tc_Ux_cov","Tc_Uy_cov","Tc_Uz_cov","CO2_mean","H2O_mean","amb_tmpr_Avg","amb_press_mean","Tc_mean","rho_a_mean","Fc_irga","LE_irga","CO2_wpl_LE","CO2_wpl_H","H2O_wpl_LE","H2O_wpl_H","irga_samples_Tot","diag_irga_aggregate","no_irga_head_Tot","no_new_irga_data_Tot","irga_bad_data_f_Tot","irga_gen_fault_f_Tot","irga_startup_f_Tot","irga_motor_spd_f_Tot","irga_tec_tmpr_f_Tot","irga_src_pwr_f_Tot","irga_src_tmpr_f_Tot","irga_src_curr_f_Tot","irga_off_f_Tot","irga_sync_f_Tot","irga_amb_tmpr_f_Tot","irga_amb_press_f_Tot","irga_CO2_I_f_Tot","irga_CO2_Io_f_Tot","irga_H2O_I_f_Tot","irga_H2O_Io_f_Tot","irga_CO2_Io_var_f_Tot","irga_H2O_Io_var_f_Tot","irga_CO2_sig_strgth_f_Tot","irga_H2O_sig_strgth_f_Tot","irga_cal_err_f_Tot","irga_htr_ctrl_off_f_Tot","CO2_sig_strgth_mean","H2O_sig_strgth_mean","T_tmpr_rh_mean","e_tmpr_rh_mean","e_sat_tmpr_rh_mean","H2O_tmpr_rh_mean","RH_tmpr_rh_mean","rho_a_tmpr_rh_mean","Rn_Avg","Rn_meas_Avg","precip_Tot","panel_tmpr_Avg","batt_volt_Avg","process_time_Avg","process_time_Max","buff_depth_Max","slowsequence_Tot"
"2019-01-28 08:30:00",2471,595.0018,1.244247,0.9118928,1.046117,-0.4206263,1.462757,0.3959841,1.362408,-0.4687705,-0.2130708,2.254897,0.8037871,1.00432,4.711777,4.437198,-98.39984,19.55356,98.39984,-0.6481869,-4.389595,0.03147778,1.702326,0,18000,0,0,0,0,0,0,0,0,0,0.1855409,65.37376,590.7983,7.08204,-0.2731438,-2.629585,-0.9849901,0.0729074,-0.02897127,0.103247,0.02722053,1.039924,-0.4176534,1.452134,0.3931866,800.0963,-0.7090288,0.8330093,101.0859,1.780533,1.281553,-0.9849901,67.96367,0.02730585,1.143225,-0.06041679,-2.529495,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9254558,0.8709037,-37.75699,0.0005326572,0.02377574,0.004904372,2.240339,1.496301,-59.39958,-58.64383,0,5.033002,12.05719,30795.42,49921,0,360
"2019-01-28 09:00:00",2472,552.2385,1.104886,0.8594232,1.012436,-0.5002017,1.165171,0.3676599,1.32211,-0.3544564,-0.1334026,2.344777,0.7264612,1.010806,4.798118,4.523796,-97.57565,19.3678,97.57565,-0.596394,-4.484327,-0.1152681,0.950725,0,18000,0,0,0,0,0,0,0,0,0,0.5946807,49.01994,549.1633,15.85024,2.172876,5.206371,-0.4975233,0.06236381,-0.02241652,0.07471792,0.02079597,1.007638,-0.4980701,1.157729,0.3656125,804.2974,-0.8662961,0.07981955,101.059,1.045809,1.284739,-0.4975233,51.95919,0.02091616,1.071288,-0.05628785,-2.882962,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9254407,0.8709109,-37.75687,0.0005326557,0.02377603,0.004904355,2.240305,1.495902,-63.39635,-62.50591,0,4.644893,12.0642,30869.33,45996,0,360
"2019-01-28 09:30:00",2473,635.6666,1.123163,0.8665848,1.11991,-0.5015085,1.294244,0.4232507,1.215716,-0.4511096,-0.1457269,2.075631,0.7366943,0.9802798,4.480976,4.240903,-96.19318,18.74867,96.19318,-0.4575115,-4.216167,-0.1533533,0.5419636,0,18000,0,0,0,0,0,0,0,0,0,0.6061764,27.49446,634.0255,7.548589,1.071714,-0.2517281,-0.6497879,0.06340116,-0.0172189,0.01698758,0.01216347,1.118292,-0.4999093,1.293123,0.422158,807.3062,-0.7479213,-0.3386526,101.0388,0.6238388,1.286389,-0.6497879,30.40285,0.01226491,1.243699,-0.02840135,-2.879983,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9253931,0.8708559,-37.75914,0.0005318312,0.02377057,0.004896811,2.237352,1.495617,-67.82988,-67.17817,0,4.079654,12.05495,30767.54,50062,0,360
"2019-01-28 10:00:00",2474,628.3239,0.7788916,0.7216501,1.30456,-0.4137993,1.391225,0.4183348,1.026913,-0.3120009,-0.09839731,1.885818,0.5113986,0.8247086,3.261747,3.000923,-105.6983,22.90517,105.6983,-0.8119669,-2.888994,0.2064889,0.6281644,0,18000,0,0,0,0,0,0,0,0,0,-0.93848,36.1465,626.1023,13.4328,2.002743,-1.212737,-2.185709,0.05125223,-0.01224686,0.06190288,0.01548015,1.300303,-0.4126717,1.385161,0.4168556,809.7378,-0.66074,-0.1656687,101.0358,0.700511,1.285939,-2.185709,38.69015,0.01566282,1.231566,-0.03194342,-2.511709,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9253756,0.8708246,-37.76783,0.00052934,0.02374975,0.004874053,2.228823,1.495628,-61.46749,-61.2967,0,3.640665,12.02981,30770.34,45922,0,360
"2019-01-28 10:30:00",2475,440.7836,0.5904636,0.6282448,1.174583,-0.08065677,0.993481,0.2933926,1.363408,0.1482296,-0.05235708,1.84838,0.3912034,0.8992413,3.374048,3.069104,-114.5103,24.35116,114.5103,-1.273238,-2.792538,0.3555653,0.4180048,0,18000,0,0,0,0,0,0,0,0,0,-1.570356,17.91803,439.7141,32.11555,-4.507459,3.084254,-2.449618,0.05712975,0.004334826,0.05561863,0.007861705,1.170355,-0.08117342,0.9879085,0.2926807,815.2305,-0.6435003,-0.2490593,101.054,0.4883464,1.287156,-2.449618,19.65303,0.008000967,0.8712615,-0.01578787,-1.719212,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9253294,0.8707546,-37.78595,0.0005240804,0.02370625,0.004825995,2.210726,1.496013,-60.71967,-60.53281,0,3.536373,12.05617,30774.52,45917,0,360
"2019-01-28 11:00:00",2476,424.0877,0.4447002,0.545234,1.191495,0.203954,0.863313,0.2823004,1.523805,0.4975347,0.03707552,1.621678,0.2949591,0.8661523,3.395909,3.113553,-120.4423,23.35637,120.4423,-1.577547,-2.684325,0.4576509,0.09057014,0,18000,0,0,0,0,0,0,0,0,0,-1.930357,20.37409,422.8535,27.23618,-6.116367,-1.774899,-2.778288,0.05189686,-0.009754468,0.02824293,0.008811727,1.188837,0.205119,0.8606726,0.2814789,815.2748,-0.6385355,-0.6534972,101.0572,0.1602124,1.288739,-2.778288,22.03478,0.008957331,0.8389731,-0.01754314,-1.643149,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9252514,0.870675,-37.76019,0.0005315405,0.02376805,0.004894156,2.236365,1.495897,-63.13545,-62.97589,0,3.448587,12.03,30736.53,50223,0,360
"2019-01-28 11:30:00",2477,206.3756,0.5518574,0.6072839,1.109423,0.5613799,0.7429382,0.1373232,1.794083,1.682764,0.3312085,1.678606,0.1622028,0.9070842,3.846593,3.606264,-131.3906,20.24651,131.3906,-2.384429,-2.705498,0.4856403,-0.5596726,0,18000,0,0,0,0,0,0,0,0,0,-9.121523,-12.46583,207.2303,49.23271,-2.408386,8.589098,-9.541138,0.07616489,0.04542065,0.05933336,-0.004712466,1.104681,0.5566868,0.7368041,0.1378919,839.9871,-0.5394996,-1.587623,101.0769,-0.5011438,1.292055,-9.541138,-11.79148,-0.004923254,0.4245377,0.007912079,-0.6822675,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9251416,0.8704665,-37.79128,0.0005225032,0.02369351,0.00481158,2.205259,1.496385,-65.31856,-64.97993,0,3.18268,12.02855,30777.29,45920,0,360
"2019-01-28 12:00:00",2478,289.1168,0.6233046,0.6455177,1.165483,0.4533131,0.7826855,0.1924604,1.88015,1.634423,0.3554493,1.76967,0.2174602,0.9585972,4.10112,3.839187,-129.8475,20.47056,129.8475,-2.459949,-2.947549,0.5320394,-1.027826,0,18000,0,0,0,0,0,0,0,0,0,-6.630311,-2.360653,289.3359,36.93826,-4.958103,3.721905,-7.219707,0.06432128,0.02276224,0.04740251,-0.000503509,1.161474,0.4510708,0.7779202,0.1926063,834.3093,-0.6221508,-1.975676,101.0561,-0.960537,1.294019,-7.219707,-1.260422,-0.0005216491,0.5899166,0.0009737688,-1.101204,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9251162,0.8704538,-37.75336,0.0005335342,0.0237845,0.00491237,2.243201,1.495836,-68.72428,-68.20619,0,2.644309,12.02045,30794.95,50345,0,360
"2019-01-28 12:30:00",2479,343.5038,0.3535164,0.4859382,1.218288,0.1579977,0.5392509,0.2284818,1.477675,0.8063401,0.1904874,1.451577,0.1395518,0.8247283,3.020533,2.75912,-127.4732,23.82907,127.4732,-1.678626,-2.18975,0.4125227,-1.198751,0,18000,0,0,0,0,0,0,0,0,0,-4.825478,8.437887,343.0479,44.35287,-4.251861,4.863245,-5.536491,0.04971078,0.0117639,0.0262233,0.003942112,1.214875,0.1568179,0.536706,0.2281786,843.4341,-0.6784127,-2.107829,101.1492,-1.125529,1.296031,-5.536491,9.869737,0.004122219,0.7068914,-0.008301383,-1.423548,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9251395,0.8704607,-37.73351,0.0005393347,0.02383221,0.004965358,2.26305,1.497089,-64.63258,-64.52805,0,2.187777,12.02461,30775.09,45933,0,360
"2019-01-28 13:00:00",2480,403.8004,0.4014525,0.5175141,1.244948,0.270185,0.7497814,0.2682687,1.594219,0.8755832,0.1892596,1.519029,0.189496,0.8613843,3.40389,3.146158,-127.0588,22.28851,127.0588,-1.895987,-2.5107,0.4497602,-1.648476,0,18000,0,0,0,0,0,0,0,0,0,-3.282275,14.12862,403.0001,36.63363,-6.455788,-1.97995,-4.110916,0.04552701,0.008967292,0.02451181,0.006406419,1.241685,0.2693796,0.7475824,0.267737,834.6392,-0.77114,-2.48913,101.2715,-1.565613,1.299756,-4.110916,16.04622,0.006609801,0.8220311,-0.01529609,-1.902305,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9252275,0.8705289,-37.74304,0.0005365668,0.0238093,0.004940076,2.253602,1.498959,-43.75539,-43.62684,0,1.813508,12.02865,30728.54,50253,0,360
"2019-01-28 13:30:00",2481,329.6926,0.1752331,0.3418489,1.255721,0.03150485,0.4494746,0.2189575,1.336502,0.4991773,0.04063405,1.603671,0.1095687,0.7495611,2.464926,2.01694,-126.8157,34.53148,126.8157,-1.208642,-1.614697,0.3027085,-1.731193,0,18000,0,0,0,0,0,0,0,0,0,-2.50644,9.481798,329.1777,42.37484,-2.63618,8.268793,-3.196899,0.06374682,0.01154198,0.02721596,0.004425193,1.251562,0.03029215,0.4468279,0.2186155,852.5409,-0.7901082,-2.549288,101.3015,-1.646375,1.300539,-3.196899,11.08467,0.004660731,0.6857983,-0.01081972,-1.592057,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9254605,0.8707539,-37.75894,0.0005318953,0.02377107,0.004897397,2.237575,1.499505,-13.96265,-13.94949,0,1.815613,12.03086,30771.14,45842,0,360
"2019-01-28 14:00:00",2482,317.7417,0.4388102,0.5409322,1.190848,0.4022113,0.6925421,0.2110159,1.876614,1.401342,0.2353929,1.971038,0.1738086,0.9368126,3.533695,3.116743,-131.122,27.82361,131.122,-2.049765,-2.347875,0.3648514,-2.230521,0,18000,0,0,0,0,0,0,0,0,0,-4.284165,1.195986,317.7692,43.91866,-3.696882,5.625351,-4.946904,0.07008593,0.03764023,0.05430013,0.001187786,1.186621,0.3984792,0.6872377,0.2110341,850.4669,-0.9118195,-3.103172,101.3106,-2.132994,1.303065,-4.946904,2.976658,0.001245431,0.6614928,-0.003346276,-1.777326,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9261451,0.8715489,-37.76115,0.0005312944,0.02376574,0.00489191,2.235548,1.499654,14.48917,14.47975,0,1.77857,12.01418,30742.79,45855,0,360
"2019-01-28 14:30:00",2483,467.9237,0.1984876,0.3637057,1.421185,0.1966839,0.7359868,0.3105739,1.530977,1.014239,0.04472589,1.686252,0.1244913,0.7818756,2.850196,2.487528,-126.3331,28.89366,126.3331,-1.473809,-2.003917,0.3737906,-2.002898,0,18000,0,0,0,0,0,0,0,0,0,-1.572719,22.45062,466.6442,27.75603,-3.018051,1.327139,-2.538627,0.06181534,-0.006233159,0.01783346,0.009974334,1.417277,0.197468,0.7345685,0.3097247,837.777,-0.8793891,-2.574645,101.3686,-1.908745,1.302712,-2.538627,24.99093,0.01030539,0.9556025,-0.0271029,-2.513208,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9261605,0.8715041,-37.75778,0.0005322599,0.02377385,0.00490073,2.238847,1.50049,53.4594,53.34379,0,2.040337,12.0677,30787.73,51380,0,360
"2019-01-28 15:00:00",2484,425.0477,0.3876868,0.5082859,1.258511,0.0120939,0.5124155,0.2821044,1.495786,0.8047526,0.1603443,1.633916,0.2025754,0.7814312,2.482819,2.01794,-128.7155,35.04955,128.7155,-1.262128,-1.574521,0.2561472,-1.985123,0,18000,0,0,0,0,0,0,0,0,0,-4.133838,8.143516,424.6748,45.75285,-13.54159,-7.495841,-5.022116,0.06271373,0.01154544,0.03089696,0.004220197,1.255342,0.01087198,0.5094932,0.281857,851.6072,-0.9298595,-2.390293,101.3835,-1.88555,1.302823,-5.022116,10.57357,0.004431701,0.8838468,-0.01212376,-2.417931,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9271168,0.8724982,-37.74036,0.0005373541,0.02381572,0.004947268,2.2563,1.5006,146.7625,146.5684,0,2.681021,12.09032,30736.71,45954,0,360
"2019-01-28 15:30:00",2485,405.3915,0.1552745,0.3216598,1.484674,-0.07220364,0.7363647,0.269029,1.279917,0.4249356,-0.0197179,1.501678,0.1015688,0.6757733,2.135046,1.647824,-123.7952,38.6941,123.7952,-0.916562,-1.369393,0.3155475,-1.550732,0,18000,0,0,0,0,0,0,0,0,0,-1.006149,0.3302233,405.5124,25.54708,3.514472,3.971385,-1.841325,0.08824629,0.03552444,0.04073143,0.001030087,1.480034,-0.07603776,0.7325215,0.2691092,843.0669,-0.9067198,-1.531402,101.4052,-1.453371,1.301016,-1.841325,2.579797,0.00107237,0.8341032,-0.002888464,-2.246685,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9273789,0.8726696,-37.71257,0.0005457208,0.02388265,0.005023705,2.285009,1.500744,238.0953,237.9492,0,3.991945,12.10663,30820.18,50275,0,360
"2019-01-28 16:00:00",2486,604.3433,0.2281213,0.3898412,1.541044,-0.1438949,0.8878189,0.4009868,1.177244,0.3392687,-0.0487341,1.55254,0.1439505,0.7499197,2.393819,2.02729,-118.0619,31.69521,118.0619,-0.9536861,-1.788962,0.2637207,-1.432069,0,17996,2,0,0,0,4,0,0,0,0,1.159958,13.52527,603.691,21.83932,-3.037857,1.949225,-0.09193087,0.06572086,0.01166086,0.04322939,0.006773118,1.536751,-0.1452552,0.8838142,0.4005541,845.7026,-0.9268388,-1.604988,101.4009,-1.332453,1.300395,-0.09193087,16.96096,0.007076446,1.244812,-0.01942063,-3.416269,17996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9267035,0.8720627,-37.76785,0.0005296046,0.0237497,0.00487649,2.229943,1.501033,118.6995,118.6517,0,5.190769,12.12503,30775.87,46082,0,360
"2019-01-28 16:30:00",2487,470.6848,0.269809,0.4240313,1.379089,-0.06176448,0.6871079,0.3124173,1.176309,0.2895786,0.05704504,1.343084,0.1705134,0.7068242,2.403059,2.091276,-123.6777,29.17625,123.6777,-1.159657,-1.740303,0.3217991,-1.199734,0,18000,0,0,0,0,0,0,0,0,0,-2.25254,16.14415,469.8267,30.30422,-1.843223,2.290709,-3.222637,0.06303411,-0.004159138,0.01176024,0.00763467,1.375451,-0.06134707,0.6864077,0.3118477,840.4731,-1.027741,-1.622395,101.3685,-1.089025,1.298878,-3.222637,19.11402,0.007935897,0.962161,-0.02429505,-2.945571,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9264261,0.8717299,-37.77287,0.0005280345,0.02373761,0.004862136,2.224463,1.500585,152.6906,152.6658,0,4.899363,12.11907,30852.36,50501,0,360
"2019-01-28 17:00:00",2488,529.0005,0.2624246,0.4182428,1.574996,-0.396598,0.8149846,0.3512149,0.9090658,-0.03902522,-0.06332667,1.280408,0.1630619,0.6496035,1.988765,1.684275,-112.8177,31.69417,112.8177,-0.6531622,-1.552468,0.2360373,-1.058678,0,18000,0,0,0,0,0,0,0,0,0,0.761655,20.0855,527.9085,23.90351,-2.077365,3.818208,-0.3191707,0.06119497,-0.01410957,0.02605828,0.009351633,1.57094,-0.3953921,0.8128479,0.3504899,832.9716,-1.023354,-1.307366,101.3473,-0.9483176,1.297933,-0.3191707,23.40945,0.009640884,1.071185,-0.02964944,-3.294307,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9268575,0.872255,-37.76085,0.0005315201,0.02376647,0.004893982,2.236428,1.500195,171.1328,171.1328,0,4.879948,12.10227,30840.73,46256,0,360
"2019-01-28 17:30:00",2489,549.1344,0.3702658,0.4969764,1.502033,-0.2345941,0.8285143,0.3648473,1.233394,0.2101585,0.02363671,1.570979,0.2458519,0.7144639,2.479247,2.061719,-120.6751,33.24054,120.6751,-1.051833,-1.773233,0.2645811,-1.09349,0,18000,0,0,0,0,0,0,0,0,0,-0.4554913,23.85937,547.814,39.71126,-6.04946,8.155798,-1.589793,0.06199894,-0.007903367,0.0384469,0.01095969,1.497956,-0.2339355,0.825088,0.36397,840.7819,-1.058926,-1.54891,101.2748,-0.9792345,1.297174,-1.589793,27.43561,0.01141097,1.122891,-0.0359767,-3.540269,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9267433,0.8721128,-37.76379,0.0005306376,0.02375939,0.004885917,2.23338,1.49914,181.0203,180.9344,0,4.975542,12.10188,30814.04,45924,0,360
"2019-01-28 18:00:00",2490,596.022,0.2864046,0.4371576,1.650353,-0.341202,0.9704666,0.3961194,0.912068,0.003844023,-0.04387644,1.311755,0.1860018,0.6109994,2.110406,1.806694,-116.7929,30.72791,116.7929,-0.8144013,-1.612735,0.2841808,-0.4668538,0,17997,2,0,0,0,3,0,0,0,0,0.2701764,22.95289,594.7568,22.46684,-3.055816,1.97274,-0.9362841,0.05666739,-0.01114015,0.0333159,0.010681,1.646252,-0.3402686,0.9676027,0.3952785,826.1165,-1.031632,-0.6971698,101.2465,-0.3550072,1.293829,-0.9362841,26.72216,0.01095529,1.195505,-0.03422685,-3.735034,17997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9268052,0.8720752,-37.75466,0.0005333249,0.02378139,0.00491047,2.242615,1.498663,183.3143,183.273,0,5.555131,12.10689,30821.95,46156,0,360
"2019-01-28 18:30:00",2491,339.3637,0.1630634,0.3299196,1.280502,0.1737851,-0.255548,0.225635,1.143602,-0.219939,0.1047236,1.375251,0.02967525,0.5984077,1.877037,1.252353,-159.7487,46.72817,159.7487,-1.17494,-0.4334867,0.1872256,-0.6563419,0,18000,0,0,0,0,0,0,0,0,0,1.514692,23.68661,337.958,30.93741,5.961123,-5.557724,0.8149157,0.08048266,0.0150747,-0.00284107,0.01036898,1.276794,0.1723143,-0.2554553,0.2247003,837.0339,-1.080076,-1.338525,101.2012,-0.5393295,1.294154,0.8149157,25.94608,0.01077269,0.6890033,-0.03478334,-2.224684,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9267411,0.872147,-37.77108,0.0005284968,0.0237419,0.004866356,2.226009,1.498098,157.8599,157.8593,0,5.747871,12.11165,30823.69,46069,0,360
"2019-01-28 19:00:00",2492,405.4406,0.04530495,0.1739405,1.328362,-0.07124019,0.08434725,0.2696939,1.117561,-0.1947055,0.001255214,1.454554,0.03022924,0.6048684,1.87,1.228419,-134.7421,47.44494,134.7421,-0.8647066,-0.8725275,0.1788484,-0.2935252,0,18000,0,0,0,0,0,0,0,0,0,0.3435256,16.59964,404.532,28.34587,3.446391,4.0109,-0.4823,0.06803414,0.007176716,0.01549632,0.007732586,1.324226,-0.07206511,0.08271456,0.2690895,830.7905,-1.103069,-0.9067403,101.1581,-0.1736558,1.291884,-0.4823,19.34238,0.007987589,0.817838,-0.02652847,-2.716212,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9267859,0.8721419,-37.76541,0.000530153,0.02375552,0.004881489,2.231704,1.497423,156.6154,156.5986,0,5.878446,12.1127,30853.28,50266,0,360
"2019-01-28 19:30:00",2493,616.5828,0.3776811,0.5023478,1.505835,-0.2808999,0.9386258,0.4103361,1.036499,-0.07102719,-0.02850447,1.457136,0.2507383,0.7934653,2.562485,2.262362,-114.8069,27.72066,114.8069,-0.9492005,-2.053614,0.3005073,-0.05289569,0,18000,0,0,0,0,0,0,0,0,0,1.243366,23.70987,615.2719,13.76679,-1.938603,4.886004,0.003746092,0.05686606,-0.007380377,0.03593186,0.01101779,1.501883,-0.2803228,0.9354792,0.4094636,820.6436,-1.017588,-0.2947528,101.1047,0.05792587,1.290058,0.003746092,27.55398,0.01125878,1.228361,-0.03491392,-3.809197,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926277,0.8714569,-37.76587,0.000529825,0.02375441,0.004878479,2.230428,1.496636,171.3058,171.2718,0,6.269374,12.10149,30842.03,45957,0,360
"2019-01-28 20:00:00",2494,608.0474,0.4000821,0.5169904,1.445954,-0.3280632,0.9845387,0.4045955,1.039862,-0.07309358,-0.04694997,1.415765,0.2631232,0.7603701,2.533823,2.254895,-112.6705,26.87465,112.6705,-0.8691084,-2.080681,0.273854,0.09362357,0,18000,0,0,0,0,0,0,0,0,0,0.8868772,25.22157,606.6422,14.08069,-0.5589249,4.002407,-0.3338818,0.05255775,-0.008875499,0.03456655,0.01161867,1.442028,-0.3273603,0.9815814,0.4036605,819.7046,-1.028767,-0.1439134,101.1146,0.2057753,1.289494,-0.3338818,29.05262,0.01186429,1.208895,-0.03723321,-3.793823,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925921,0.8710725,-37.77963,0.0005259293,0.02372141,0.004842891,2.217108,1.496871,124.3668,124.3459,0,6.667768,12.10179,30801.65,50546,0,360
"2019-01-28 20:30:00",2495,545.9745,0.3397988,0.4764511,1.420728,-0.2625147,0.7939737,0.3632876,0.9554652,-0.02328223,-0.0240979,1.374933,0.225723,0.7499947,2.416852,2.144899,-114.7346,27.17112,114.7346,-0.8974614,-1.948113,0.2875822,0.4341558,0,18000,0,0,0,0,0,0,0,0,0,0.7681891,24.49503,544.5804,24.00078,-3.006658,4.658988,-0.3344077,0.06050241,-0.009051055,0.03288535,0.0111505,1.416458,-0.2617412,0.7910416,0.3623599,825.176,-1.01134,-0.01681678,101.1059,0.5446885,1.287776,-0.3344077,27.87301,0.01147767,1.091119,-0.03516362,-3.342814,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9255535,0.8707686,-37.80051,0.0005198116,0.02367139,0.004786982,2.195949,1.496873,40.89973,40.89133,0,6.569562,12.10715,30845.71,45950,0,360
"2019-01-28 21:00:00",2496,481.9466,0.3154134,0.4590179,1.358863,-0.305004,0.870971,0.3206629,0.9610339,-0.09253179,-0.004486673,1.380742,0.2106497,0.6837204,2.432829,2.175768,-112.5999,26.32979,112.5999,-0.8361342,-2.008694,0.2312055,0.2891004,0,18000,0,0,0,0,0,0,0,0,0,0.2168149,21.98904,480.6963,26.11843,-2.628778,6.640153,-0.7574844,0.05224655,-0.01149643,0.03249152,0.01002032,1.354931,-0.3039982,0.8681501,0.319831,825.5688,-1.037889,-0.2159547,101.1129,0.402415,1.28855,-0.7574844,25.05127,0.01031283,0.9639866,-0.0324133,-3.029819,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9253377,0.8705758,-37.80361,0.0005188189,0.02366397,0.004777903,2.192442,1.496997,10.49928,10.49622,0,5.766972,12.09538,30830.61,50440,0,360
"2019-01-28 21:30:00",2497,377.4195,0.1687878,0.3358468,1.257145,-0.1552379,0.5482941,0.2512069,1.063391,0.2507319,0.02706385,1.371519,0.109498,0.6568555,2.157117,1.843857,-121.7057,30.86745,121.7057,-0.9690483,-1.568679,0.3112468,0.4778355,0,18000,0,0,0,0,0,0,0,0,0,-1.406407,16.28034,376.4799,27.38303,-2.878136,3.717117,-2.169109,0.05089958,-0.00651826,0.02098666,0.00745526,1.253532,-0.1546443,0.5464816,0.2505815,825.8461,-1.020085,-0.02772711,101.0771,0.5894054,1.287204,-2.169109,18.63519,0.007683592,0.7550184,-0.02372316,-2.331127,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9251326,0.870296,-37.79909,0.0005203201,0.02367483,0.004791636,2.197778,1.496438,-1.271721,-1.270348,0,5.464063,12.0994,30735.72,45974,0,360
"2019-01-28 22:00:00",2498,359.8543,0.1145182,0.2766245,1.353484,-0.2602516,0.03305948,0.2394962,1.027473,-0.2244566,-0.05918372,1.096788,0.04850531,0.5278894,1.540816,0.9531211,-130.6683,50.02483,130.6683,-0.6211311,-0.7229366,0.1492507,0.3711962,0,18000,0,0,0,0,0,0,0,0,0,1.294026,24.76722,358.3641,24.21382,0.4132167,1.572861,0.5592495,0.07779968,-0.004872314,0.008855737,0.01080756,1.349003,-0.2599213,0.03212819,0.2385044,831.1972,-1.018217,-0.4843107,101.0814,0.482458,1.287761,0.5592495,27.01734,0.0112059,0.7235706,-0.03431612,-2.215809,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9252464,0.8705434,-37.80772,0.0005175736,0.02365416,0.004766518,2.188087,1.496557,-49.56993,-49.56993,0,5.300539,12.09327,30754.32,46028,0,360
